,round,attendance,Capacity,inConstruction,rank,rank_opp,goal_diff,pts_l1m,pts_l2m,pts_l3m,pts_l4m,pts_l5m,pts_l6m,pts_l7m,pts_l8m,pts_l9m,pts_l10m,gs_l1m,gs_l2m,gs_l3m,gs_l4m,gs_l5m,gs_l6m,gs_l7m,gs_l8m,gs_l9m,gs_l10m,gd_l1m,gd_l2m,gd_l3m,gd_l4m,gd_l5m,gd_l6m,gd_l7m,gd_l8m,gd_l9m,gd_l10m,rank_diff,final_round,own_city,hour_dec,cloudcover_avg2h,tempC_avg2h,precip_sum2h,cloudcover_avg3h,tempC_avg3h,precip_sum3h,cloudcover_avg4h,tempC_avg4h,precip_sum4h,cloudcover_avg5h,tempC_avg5h,precip_sum5h,cloudcover_avg6h,tempC_avg6h,precip_sum6h,cloudcover_avg7h,tempC_avg7h,precip_sum7h,cloudcover_avg8h,tempC_avg8h,precip_sum8h,cloudcover_avg9h,tempC_avg9h,precip_sum9h,cloudcover_avg10h,tempC_avg10h,precip_sum10h,cloudcover_avg11h,tempC_avg11h,precip_sum11h,cloudcover_avg12h,tempC_avg12h,precip_sum12h,home_team_Arka Gdynia,home_team_Cracovia Kraków,home_team_GKS Bełchatów,home_team_Górnik Zabrze,home_team_Górnik Łęczna,home_team_Jagiellonia Białystok,home_team_Korona Kielce,home_team_Lech Poznań,home_team_Lechia Gdańsk,home_team_Legia Warszawa,home_team_Miedź Legnica,home_team_Piast Gliwice,home_team_Podbeskidzie Bielsko-Biała,home_team_Pogoń Szczecin,home_team_Raków Częstochowa,home_team_Ruch Chorzów,home_team_Sandecja Nowy Sącz,home_team_Termalica Nieciecza,home_team_Widzew Łódź,home_team_Wisła Kraków,home_team_Wisła Płock,home_team_Zagłębie Lubin,home_team_Zagłębie Sosnowiec,home_team_Zawisza Bydgoszcz,home_team_ŁKS Łódź,home_team_Śląsk Wrocław,away_team_Arka Gdynia,away_team_Cracovia Kraków,away_team_GKS Bełchatów,away_team_Górnik Zabrze,away_team_Górnik Łęczna,away_team_Jagiellonia Białystok,away_team_Korona Kielce,away_team_Lech Poznań,away_team_Lechia Gdańsk,away_team_Legia Warszawa,away_team_Miedź Legnica,away_team_Piast Gliwice,away_team_Podbeskidzie Bielsko-Biała,away_team_Pogoń Szczecin,away_team_Raków Częstochowa,away_team_Ruch Chorzów,away_team_Sandecja Nowy Sącz,away_team_Termalica Nieciecza,away_team_Widzew Łódź,away_team_Wisła Kraków,away_team_Wisła Płock,away_team_Zagłębie Lubin,away_team_Zagłębie Sosnowiec,away_team_Zawisza Bydgoszcz,away_team_ŁKS Łódź,away_team_Śląsk Wrocław,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,weekday_Friday,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday
64,9,13053,15114,0,7.0,10.0,6.0,3.0,6.0,9.0,9.0,12.0,15.0,15.0,14.0,16.0,18.0,2.0,4.0,7.0,8.0,9.0,12.0,13.0,10.0,12.0,13.5,2.0,3.0,5.0,4.0,5.0,7.0,6.0,4.0,5.0,6.0,3.0,0,1,17.5,0.0,20.5,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,20.83,0.0,0.0,20.57,0.0,0.0,20.12,0.0,0.11,19.56,0.0,0.2,19.0,0.0,0.27,18.36,0.0,0.33,17.75,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
65,9,11947,42837,0,13.0,9.0,2.0,0.0,0.0,3.0,4.0,4.0,7.0,10.0,13.0,15.0,16.0,1.0,2.0,5.0,5.0,6.0,8.0,12.0,13.0,16.0,17.0,-1.0,-2.0,-1.0,-1.0,-3.0,-2.0,2.0,7.0,9.0,9.0,-4.0,0,1,20.5,56.5,12.5,0.0,61.33,13.0,0.0,63.75,13.25,0.0,65.4,13.6,0.0,66.67,13.83,0.0,66.43,14.0,0.0,65.38,14.12,0.0,63.67,14.22,0.0,61.1,14.2,0.0,57.91,14.09,0.0,54.33,13.92,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
66,9,11708,41620,0,11.0,3.0,2.0,3.0,6.0,7.0,7.0,8.0,11.0,12.0,12.0,14.5,15.0,2.0,4.0,5.0,6.0,7.0,9.0,9.0,10.0,12.5,14.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,-8.0,0,1,17.5,26.0,15.5,0.0,30.0,16.0,0.0,35.5,16.25,0.0,41.4,16.2,0.0,47.67,16.17,0.0,52.29,16.14,0.0,56.0,16.0,0.0,59.0,15.89,0.0,61.0,15.7,0.0,62.27,15.45,0.0,62.92,15.25,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
67,9,5160,5700,0,5.0,4.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,7.0,0.0,1.0,3.0,3.0,3.0,4.0,6.0,6.0,8.0,9.0,-1.0,-2.0,-3.0,-7.0,-8.0,-9.0,-8.0,-9.0,-9.5,-9.0,-1.0,0,1,15.0,10.5,17.0,0.0,12.33,17.0,0.0,14.25,17.0,0.0,16.6,16.8,0.0,19.17,16.5,0.0,21.86,16.14,0.0,24.88,15.75,0.0,28.11,15.33,0.0,31.6,14.9,0.0,34.82,14.55,0.0,37.83,14.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
68,9,4260,9913,0,14.0,1.0,1.0,0.0,0.0,3.0,6.0,9.0,10.0,10.0,14.0,14.0,17.0,0.0,1.0,4.0,5.0,6.0,6.0,7.0,9.0,10.0,12.0,-2.0,-3.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.5,-13.0,0,1,18.0,78.5,12.5,0.2,77.0,12.67,0.2,75.5,13.0,0.2,72.6,13.2,0.2,69.0,13.33,0.2,65.0,13.43,0.2,61.38,13.38,0.2,57.89,13.22,0.2,54.6,13.0,0.2,51.64,12.64,0.2,48.92,12.25,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
69,9,3821,4197,1,6.0,15.0,5.0,3.0,4.0,4.0,7.0,10.0,11.0,14.0,14.0,14.0,16.0,1.0,2.0,3.0,4.0,5.0,5.0,7.0,9.0,10.0,11.0,1.0,1.0,0.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,9.0,0,1,15.0,1.5,23.0,0.0,1.33,22.67,0.0,1.0,22.5,0.0,0.8,22.0,0.0,0.67,21.5,0.0,0.57,20.86,0.0,0.5,20.12,0.0,0.44,19.44,0.0,0.4,18.7,0.0,0.36,18.09,0.0,0.33,17.58,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
70,9,20434,45105,0,8.0,2.0,5.0,1.0,2.0,3.0,6.0,9.0,10.0,13.0,11.0,13.0,14.5,0.0,1.0,2.0,4.0,7.0,7.0,9.0,11.0,12.0,14.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,-6.0,0,1,20.0,3.0,16.5,0.0,3.0,17.0,0.0,3.25,17.5,0.0,3.4,17.8,0.0,3.67,18.17,0.0,3.86,18.43,0.0,4.12,18.5,0.0,4.33,18.56,0.0,4.6,18.4,0.0,4.82,18.18,0.0,5.08,17.92,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
71,9,4317,10978,0,16.0,12.0,-8.0,0.0,3.0,6.0,6.0,9.0,9.0,9.0,10.5,11.5,14.0,0.0,2.0,4.0,4.0,5.0,6.0,6.0,9.0,10.0,14.0,-4.0,-4.0,-3.0,-4.0,-3.0,-4.0,-8.0,-2.0,-3.0,-1.0,-4.0,0,1,12.5,0.0,19.5,0.0,0.0,18.67,0.0,0.0,18.0,0.0,0.0,17.2,0.0,0.0,16.5,0.0,0.0,15.71,0.0,0.0,15.12,0.0,0.0,14.67,0.0,0.1,14.2,0.0,0.18,13.91,0.0,0.33,13.67,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
72,10,6039,15139,0,3.0,12.0,-7.0,3.0,3.0,6.0,6.0,7.0,7.0,8.0,8.0,10.0,11.5,4.0,4.0,5.0,6.0,6.0,6.0,7.0,7.0,9.0,10.0,3.0,1.0,2.0,0.0,0.0,-2.0,-2.0,-4.0,-3.5,-4.0,9.0,0,1,12.5,87.0,15.0,0.3,83.67,15.0,0.3,80.25,15.0,0.4,78.8,15.0,0.5,78.33,14.83,0.5,78.43,14.71,0.5,79.25,14.62,0.5,80.56,14.44,0.5,82.2,14.3,0.5,83.36,14.18,0.5,84.08,14.17,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
73,10,15662,24563,0,15.0,14.0,1.0,1.0,2.0,2.0,5.0,5.0,8.0,8.0,11.0,9.5,11.5,1.0,1.0,1.0,4.0,5.0,6.0,6.0,7.0,12.5,13.5,0.0,0.0,-1.0,2.0,0.0,1.0,0.0,1.0,-2.0,-1.0,-1.0,0,1,20.0,68.0,15.0,0.1,70.0,15.33,0.2,70.75,15.75,0.3,71.2,16.0,0.3,71.5,16.33,0.4,71.86,16.57,0.5,72.38,16.75,0.6,72.89,16.89,0.8,73.4,17.0,0.9,73.82,17.0,1.0,74.25,16.92,1.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
74,10,9414,22409,0,9.0,6.0,7.0,1.0,2.0,5.0,8.0,11.0,12.0,13.0,13.0,11.0,12.0,1.0,1.0,3.0,6.0,9.0,10.0,12.0,12.0,13.0,14.0,0.0,0.0,2.0,3.0,5.0,5.0,5.0,4.0,-1.0,-1.0,-3.0,0,1,15.0,84.5,15.0,0.3,83.33,15.0,0.3,82.0,15.0,0.4,80.4,15.0,0.5,78.83,14.83,0.5,77.14,14.71,0.5,75.75,14.5,0.5,74.44,14.22,0.5,73.3,13.9,0.5,72.55,13.64,0.5,72.08,13.42,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
75,10,3651,15550,0,4.0,7.0,-9.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,8.0,9.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.5,6.5,-2.0,-2.0,-4.0,-7.0,-8.0,-9.0,-9.0,-10.0,-6.5,-6.0,3.0,0,1,20.5,63.0,15.5,0.0,61.67,16.0,0.0,60.25,16.5,0.0,58.6,17.0,0.0,57.0,17.5,0.0,54.57,17.71,0.0,51.75,17.88,0.0,48.56,18.0,0.0,45.7,18.0,0.0,43.18,17.91,0.0,40.83,17.75,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
76,10,19796,31103,0,8.0,11.0,4.0,3.0,4.0,7.0,10.0,13.0,13.0,14.0,17.0,18.0,21.0,2.0,2.0,5.0,8.0,9.0,9.0,9.0,11.0,19.0,22.0,1.0,1.0,3.0,4.0,5.0,4.0,4.0,5.0,10.0,11.0,3.0,0,1,17.5,16.0,18.5,0.0,15.0,19.0,-0.0,15.5,19.0,-0.0,16.6,19.0,-0.0,18.0,19.0,-0.0,20.57,18.86,-0.0,23.75,18.62,0.1,27.44,18.44,0.3,30.9,18.2,0.5,34.27,18.0,0.8,37.5,17.75,1.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
77,10,2578,5264,0,2.0,13.0,-4.0,0.0,3.0,3.0,3.0,6.0,6.0,6.0,9.0,13.0,14.0,1.0,3.0,4.0,6.0,8.0,8.0,9.0,10.0,12.0,13.0,-1.0,1.0,-1.0,-2.0,-1.0,-2.0,-4.0,-3.0,-2.0,-3.0,11.0,0,0,15.0,36.5,18.5,-0.0,37.33,18.33,0.0,38.0,18.25,0.0,40.4,18.0,0.0,43.83,17.67,0.0,47.86,17.29,0.0,49.75,16.88,0.0,50.33,16.56,0.0,49.9,16.2,0.0,49.91,16.0,0.0,50.17,15.83,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
78,10,33000,33130,0,16.0,10.0,3.0,0.0,1.0,4.0,4.0,7.0,7.0,10.0,11.0,11.0,11.5,1.0,2.0,6.0,8.0,12.0,12.0,13.0,13.0,10.5,12.0,-1.0,-1.0,1.0,0.0,4.0,3.0,4.0,4.0,-3.0,-6.0,-6.0,0,1,17.5,100.0,12.0,1.8,100.0,12.33,3.0,100.0,12.5,3.9,100.0,12.6,4.7,100.0,12.67,6.4,100.0,12.71,7.7,100.0,12.75,7.8,100.0,12.78,8.0,100.0,12.8,8.2,100.0,12.82,8.2,100.0,12.83,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
79,10,4155,16068,0,1.0,5.0,0.0,1.0,4.0,4.0,4.0,4.0,7.0,8.0,8.0,13.0,14.0,4.0,7.0,8.0,11.0,11.0,13.0,15.0,15.0,15.0,18.0,0.0,5.0,3.0,0.0,-1.0,1.0,1.0,0.0,2.0,2.0,4.0,0,1,18.0,64.5,14.0,-0.0,70.0,14.33,0.1,75.5,14.5,0.4,78.2,14.6,0.6,79.5,14.67,1.0,80.14,14.71,1.8,81.25,14.75,2.4,82.78,14.78,2.7,84.5,14.8,3.4,85.73,14.82,3.9,86.5,14.83,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
80,11,8783,15114,0,6.0,15.0,6.0,3.0,3.0,6.0,9.0,12.0,12.0,15.0,18.0,18.0,18.0,1.0,2.0,4.0,6.0,9.0,10.0,11.0,14.0,15.0,13.5,1.0,0.0,2.0,3.0,5.0,4.0,5.0,7.0,6.0,6.0,9.0,0,1,15.0,57.0,10.0,0.0,46.33,10.0,0.0,35.5,10.0,0.0,29.4,9.8,0.0,25.5,9.5,0.0,22.86,9.14,0.0,21.38,8.75,0.0,20.67,8.33,0.0,20.4,7.8,0.0,20.27,7.36,0.0,20.25,7.08,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
81,11,15089,42837,0,12.0,16.0,4.0,3.0,4.0,4.0,4.0,7.0,8.0,8.0,11.0,14.0,16.0,3.0,4.0,5.0,6.0,9.0,9.0,10.0,12.0,16.0,17.0,2.0,2.0,1.0,0.0,1.0,1.0,-1.0,0.0,4.0,9.0,4.0,0,1,17.5,83.0,9.0,-0.0,88.67,9.33,0.0,91.5,9.25,0.0,93.2,9.2,0.1,94.33,9.17,0.4,95.14,9.14,0.6,95.75,9.12,0.9,96.22,9.0,1.5,96.6,8.9,1.9,96.91,8.82,2.0,97.17,8.75,2.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
82,11,8863,41620,0,7.0,14.0,5.0,3.0,6.0,9.0,11.5,13.0,13.0,14.0,17.0,18.0,15.0,2.0,4.0,6.0,8.0,9.0,10.0,11.0,13.0,13.0,14.0,1.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,1.0,7.0,0,1,20.0,71.5,5.5,-0.0,67.0,6.0,0.0,63.0,6.25,-0.0,59.0,6.6,-0.0,55.17,6.83,0.0,54.43,7.0,0.0,55.62,7.12,0.1,58.11,7.22,0.2,60.7,7.3,0.3,63.45,7.36,0.5,66.25,7.42,0.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
83,11,5168,5700,0,4.0,3.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,7.0,1.0,2.0,2.0,3.0,5.0,5.0,5.0,6.0,8.0,9.0,-2.0,-5.0,-6.0,-7.0,-8.0,-12.0,-12.0,-12.0,-13.0,-9.0,-1.0,0,1,12.5,2.0,7.5,0.0,2.0,7.0,0.0,2.25,6.5,0.0,3.4,6.0,0.0,5.0,5.5,0.0,6.86,5.14,0.0,9.62,4.88,0.0,13.0,4.67,0.0,16.9,4.5,0.0,20.73,4.45,0.0,24.5,4.42,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
84,11,6813,9913,0,13.0,9.0,2.0,1.0,4.0,4.0,4.0,7.0,10.0,13.0,14.0,14.0,17.0,0.0,2.0,2.0,3.0,6.0,7.0,8.0,8.0,9.0,12.0,0.0,1.0,-1.0,-2.0,1.0,2.0,3.0,3.0,2.0,2.5,-4.0,0,1,17.5,31.5,8.0,0.0,33.0,8.33,0.0,38.5,8.25,0.0,45.6,8.2,0.0,53.67,8.0,0.0,59.43,7.86,0.0,63.75,7.62,0.0,67.22,7.44,0.0,70.1,7.3,0.0,72.64,7.09,0.0,74.92,6.92,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
85,11,3672,4197,1,5.0,2.0,6.0,3.0,4.0,7.0,8.0,8.0,11.0,14.0,15.0,18.0,16.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,9.0,11.0,11.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,5.0,1.0,-3.0,0,1,15.0,61.5,11.0,0.3,61.0,11.0,0.3,60.75,11.0,0.3,62.0,10.8,0.3,64.17,10.67,0.3,66.86,10.43,0.3,68.0,10.12,0.3,68.22,9.89,0.4,67.7,9.7,0.6,68.09,9.55,0.7,69.25,9.42,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
86,11,12072,45105,0,8.0,10.0,4.0,0.0,1.0,2.0,3.0,4.0,7.0,10.0,11.0,14.0,14.5,0.0,4.0,4.0,5.0,6.0,8.0,11.0,11.0,13.0,14.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.0,2.0,3.0,2.0,2.0,0,1,20.5,100.0,10.0,0.1,100.0,10.33,0.1,99.0,10.5,0.1,97.8,10.8,0.1,96.33,11.17,0.1,94.43,11.29,0.1,92.12,11.38,0.1,89.67,11.44,0.1,87.8,11.4,0.1,86.27,11.27,0.1,85.08,11.08,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
87,11,4003,10978,0,11.0,1.0,-6.0,3.0,6.0,6.0,9.0,12.0,12.0,15.0,15.0,15.0,14.0,2.0,4.0,4.0,6.0,8.0,8.0,9.0,10.0,10.0,14.0,1.0,2.0,-3.0,-2.0,-1.0,-2.0,-1.0,-2.0,-6.0,-1.0,-10.0,0,1,18.0,84.0,10.0,0.2,85.0,10.33,0.2,85.75,10.5,0.2,85.8,10.6,0.2,85.5,10.67,0.2,84.86,10.86,0.2,84.25,10.88,0.2,83.67,10.78,0.2,83.1,10.6,0.2,82.45,10.36,0.2,81.67,10.08,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
88,12,13011,15139,0,1.0,6.0,-10.0,0.0,1.0,4.0,4.0,7.0,7.0,8.0,8.0,9.0,9.0,1.0,1.0,5.0,5.0,6.0,7.0,7.0,7.0,8.0,8.0,-3.0,-3.0,0.0,-2.0,-1.0,-3.0,-3.0,-5.0,-5.0,-7.0,5.0,0,1,15.0,62.0,14.0,0.0,69.0,14.0,0.0,76.0,14.0,0.0,79.8,14.0,0.0,81.83,14.0,0.0,82.86,13.86,0.0,82.62,13.75,0.0,81.67,13.67,0.0,80.1,13.5,0.0,78.27,13.36,0.0,76.25,13.25,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
